"EntrezID","Symbol","Synonyms","length"
28688,"TRAV5","TCRAV15S1|TCRAV5S1",NA
28689,"TRAV4","TCRAV20S1|TCRAV4S1",NA
28690,"TRAV3","TCRAV16S1|TCRAV3S1",NA
28691,"TRAV2","TCRAV11S1|TCRAV2S1",NA
28692,"TRAV1-2","TCRAV1S2|TCRAV7S2|TRAV12",NA
28693,"TRAV1-1","TCRAV1S1|TCRAV7S1|TRAV11",NA
28694,"TRAJ61",NA,NA
28695,"TRAJ60","TCRA",NA
28696,"TRAJ59",NA,NA
28697,"TRAJ58",NA,NA
28698,"TRAJ57",NA,NA
28699,"TRAJ56",NA,NA
28700,"TRAJ55",NA,NA
28701,"TRAJ54",NA,NA
28702,"TRAJ53",NA,NA
28703,"TRAJ52",NA,NA
28704,"TRAJ51",NA,NA
28705,"TRAJ50",NA,NA
28706,"TRAJ49",NA,NA
28707,"TRAJ48",NA,NA
28708,"TRAJ47",NA,NA
28709,"TRAJ46",NA,NA
28710,"TRAJ45",NA,NA
28711,"TRAJ44",NA,NA
28712,"TRAJ43",NA,NA
28713,"TRAJ42",NA,NA
28714,"TRAJ41",NA,NA
28715,"TRAJ40",NA,NA
28716,"TRAJ39",NA,NA
28717,"TRAJ38",NA,NA
28718,"TRAJ37",NA,NA
28719,"TRAJ36",NA,NA
28720,"TRAJ35",NA,NA
28721,"TRAJ34",NA,NA
28722,"TRAJ33",NA,NA
28723,"TRAJ32",NA,NA
28724,"TRAJ31",NA,NA
28725,"TRAJ30",NA,NA
28726,"TRAJ29",NA,NA
28727,"TRAJ28",NA,NA
28728,"TRAJ27",NA,NA
28729,"TRAJ26",NA,NA
28730,"TRAJ25",NA,NA
28731,"TRAJ24",NA,NA
28732,"TRAJ23",NA,NA
28733,"TRAJ22",NA,NA
28734,"TRAJ21",NA,NA
28735,"TRAJ20",NA,NA
28736,"TRAJ19",NA,NA
28737,"TRAJ18",NA,NA
28738,"TRAJ17",NA,NA
28739,"TRAJ16",NA,NA
28740,"TRAJ15",NA,NA
28741,"TRAJ14",NA,NA
28742,"TRAJ13",NA,NA
28743,"TRAJ12",NA,NA
28744,"TRAJ11",NA,NA
28745,"TRAJ10",NA,NA
28746,"TRAJ9",NA,NA
28747,"TRAJ8",NA,NA
28748,"TRAJ7",NA,NA
28749,"TRAJ6",NA,NA
28750,"TRAJ5",NA,NA
28751,"TRAJ4",NA,NA
28752,"TRAJ3",NA,NA
28753,"TRAJ2",NA,NA
28754,"TRAJ1",NA,NA
28755,"TRAC","IMD7|TCRA|TRA|TRCA",NA
28756,"IGLV8OR8-1","IGLV8/OR8-1|IGLV8OR81",NA
28757,"IGLVV-66","IGLV(V)-66|IGLVV66|V5-5P",NA
28758,"IGLVV-58","IGLV(V)-58|IGLVV58|V5-3P",NA
28759,"IGLVIV-65","IGLV(IV)-65|IGLVIV65|V4-9P",NA
28760,"IGLVIV-64","IGLV(IV)-64|IGLVIV64|V4-8P",NA
28761,"IGLVIV-59","IGLV(IV)-59|IGLVIV59|V4-7P",NA
28762,"IGLVIV-53","IGLV(IV)-53|IGLVIV53|V4-5P",NA
28763,"IGLVI-70","IGLV(I)-70|IGLVI70|V1-27P",NA
28764,"IGLVI-68","IGLV(I)-68|IGLVI68|V1-26P",NA
28765,"IGLVI-63","IGLV(I)-63|IGLVI63|V1-24P",NA
28766,"IGLVI-56","IGLV(I)-56|IGLVI56|V1-21P",NA
28767,"IGLVI-42","IGLV(I)-42|IGLVI42|V1-15P",NA
28768,"IGLVI-38","IGLV(I)-38|IGLVI38|V1-12P",NA
28769,"IGLVI-20","IGLV(I)-20|IGLVI20|V1-6P",NA
28770,"IGLV11-55","IGLV1155|V4-6",NA
28771,"IGLV10-67","IGLV1067|V1-25P",NA
28772,"IGLV10-54","IGLV1054|V1-20",NA
28773,"IGLV9-49","IGLV949|V5-2",NA
28774,"IGLV8-61","IGLV861|V3-4",NA
28775,"IGLV7-46","IGLV746|V3-3",NA
28776,"IGLV7-43","IGLV743|V3-2",NA
28777,"IGLV7-35","IGLV735|V3-1P",NA
28778,"IGLV6-57","IGLV657|V1-22",NA
28779,"IGLV5-52","IGLV552|V4-4",NA
28780,"IGLV5-48","IGLV548|V4-3",NA
28781,"IGLV5-45","IGLV545|V4-2",NA
28782,"IGLV5-39","IGLV539",NA
28783,"IGLV5-37","IGLV537|V4-1",NA
28784,"IGLV4-69","IGLV469|V5-6",NA
28785,"IGLV4-60","IGLV460|V5-4",NA
28786,"IGLV4-3","IGLV43|V5-1",NA
28787,"IGLV3-32","IGLV332|V2-23P",NA
28788,"IGLV3-31","IGLV331|V2-22P",NA
28789,"IGLV3-30","IGLV330|V2-21P",NA
28790,"IGLV3-29","IGLV329",NA
28791,"IGLV3-27","IGLV327|V2-19",NA
28792,"IGLV3-26","IGLV326|V2-18P",NA
28793,"IGLV3-25","IGLV325|V2-17",NA
28794,"IGLV3-24","IGLV324|V2-16P",NA
28795,"IGLV3-22","IGLV322|V2-15",NA
28796,"IGLV3-21","IGLV321|V2-14",NA
28797,"IGLV3-19","IGLV319|V2-13|VL3L",NA
28798,"IGLV3-17","IGLV317|V2-12P",NA
28799,"IGLV3-16","IGLV316|V2-11",NA
28800,"IGLV3-15","IGLV315|V2-10P",NA
28801,"IGLV3-13","IGLV313|V2-9P",NA
28802,"IGLV3-12","IGLV312|V2-8",NA
28803,"IGLV3-10","IGLV310|V2-7",NA
28804,"IGLV3-9","IGLV39|V2-6",NA
28805,"IGLV3-7","IGLV37|V2-5P",NA
28806,"IGLV3-6","IGLV36|V2-4P",NA
28807,"IGLV3-4","IGLV34|V2-3P",NA
28808,"IGLV3-2","IGLV32|V2-2P",NA
28809,"IGLV3-1","IGLV31|V2-1",NA
28810,"IGLV2-34","IGLV234|V1-10P",NA
28811,"IGLV2-33","IGLV233|V1-9",NA
28812,"IGLV2-28","IGLV228|V1-8P",NA
28813,"IGLV2-23","IGLV223|V1-7",NA
28814,"IGLV2-18","IGLV218|V1-5",NA
28815,"IGLV2-14","IGLV214|V1-4",NA
28816,"IGLV2-11","IGLV211|V1-3",NA
28817,"IGLV2-8","IGLV28|V1-2",NA
28818,"IGLV2-5","IGLV25|V1-1P",NA
28819,"IGLV1-62","IGLV162|V1-23P",NA
28820,"IGLV1-51","IGLV151|V1-19",NA
28821,"IGLV1-50","IGLV150|V1-18",NA
28822,"IGLV1-47","IGLV147|V1-17",NA
28823,"IGLV1-44","IGLV144|V1-16",NA
28824,"IGLV1-41","IGLV141|V1-14P",NA
28825,"IGLV1-40","IGLV140|V1-13",NA
28826,"IGLV1-36","IGLV136|V1-11",NA
28827,"IGLJ7","J7",NA
28828,"IGLJ6",NA,NA
28829,"IGLJ5",NA,NA
28830,"IGLJ4",NA,NA
28831,"IGLJ3","J3",NA
28832,"IGLJ2","J2",NA
28833,"IGLJ1","J1",NA
28834,"IGLC7","C7",NA
28847,"IGKV2OR22-4","IGKV2OR224|IGKVP6",NA
28850,"IGKV1OR22-5","IGKV1OR22-5A|IGKV1OR225|IGKV1OR225A|IGKVP7",NA
28854,"IGKV3OR2-5","IGKV3/OR2-5|IGKV3OR25",NA
28855,"IGKV2OR2-10","IGKV2OR210",NA
28858,"IGKV2OR2-4","IGKV2/OR2-4|IGKV2OR24",NA
28859,"IGKV2OR2-2","IGKV2/OR2-2|IGKV2OR22",NA
28861,"IGKV2OR2-1","IGKV2/OR2-1|IGKV2OR2-1A|IGKV2OR21|IGKV2OR21A",NA
28862,"IGKV1OR2-108","IGKV1OR2108|IGO1",NA
28863,"IGKV1OR2-11","IGKV1OR211",NA
28864,"IGKV1OR2-9","IGKV1/OR2-9|IGKV1OR29",NA
28865,"IGKV1OR2-6","IGKV1/OR2-6|IGKV1OR26",NA
28866,"IGKV1OR2-3","IGKV1/OR2-3|IGKV1OR23",NA
28867,"IGKV1OR2-0","IGKV1/OR2-0|IGKV1OR20",NA
28869,"IGKV6D-41","A14",NA
28870,"IGKV6D-21","A10|IGKV6D21",NA
28871,"IGKV3D-34","IGKV3D34|O7",NA
28872,"IGKV3D-31","IGKV3D31|O10",NA
28873,"IGKV3D-25","A6|IGKV3D25",NA
28874,"IGKV3D-20","A11|A11a|IGKV3D20",NA
28875,"IGKV3D-15","IGKV3D15|L16|L16a|L16b|L16c",NA
28876,"IGKV3D-11","IGKV3D11|L20",NA
28877,"IGKV3D-7","IGKV3D7|L25",NA
28878,"IGKV2D-40","IGKV2D40|O1",NA
28879,"IGKV2D-38","IGKV2D38|O3",NA
28880,"IGKV2D-36","IGKV2D36|O5",NA
28881,"IGKV2D-30","A1|IGKV2D30",NA
28882,"IGKV2D-29","A2a|A2c|IGKV2D29",NA
28883,"IGKV2D-28","A3|IGKV2D28",NA
28884,"IGKV2D-26","A5|IGKV2D26",NA
28885,"IGKV2D-24","A7|IGKV2D24",NA
28886,"IGKV2D-23","A8|IGKV2D23",NA
28887,"IGKV2D-19","A12|IGKV2D19",NA
28888,"IGKV2D-18","A13|IGKV2D18",NA
28889,"IGKV2D-14","IGKV2D14|L17",NA
28890,"IGKV2D-10","IGKV2D10|L21",NA
28891,"IGKV1D-43","IGKV1D43|L23|L23a",NA
28892,"IGKV1D-42","IGKV1D42|L22",NA
28893,"IGKV1D-39","IGKV1D39|O2",NA
28894,"IGKV1D-37","IGKV1D37|O4",NA
28895,"IGKV1D-35","IGKV1D35|O6",NA
28896,"IGKV1D-33","IGKV1D33|O8",NA
28897,"IGKV1D-32","IGKV1D32|O9",NA
28898,"IGKV1D-27","A4|A4a|IGKV1D27",NA
28899,"IGKV1D-22","A9|IGKV1D22",NA
28900,"IGKV1D-17","IGKV1D17|L14",NA
28901,"IGKV1D-16","IGKV1D16|L15|L15a",NA
28902,"IGKV1D-13","IGKV1D13|L18",NA
28903,"IGKV1D-12","IGKV1D12|L19",NA
28904,"IGKV1D-8","IGKV1D8|L24|L24a",NA
28905,"IGKV7-3","B1|IGKV73",NA
28906,"IGKV6-21","A26|IGKV621",NA
28907,"IGKV5-2","B2|IGKV52",NA
28908,"IGKV4-1","B3|IGKV41",NA
28909,"IGKV3-34","IGKV334|O17",NA
28910,"IGKV3-31","A16|A16a|IGKV331",NA
28911,"IGKV3-25","A22|IGKV325",NA
28912,"IGKV3-20","13K18|A27|IGKV320",NA
28913,"IGKV3-15","IGKV315|L2",NA
28914,"IGKV3-11","IGKV311|L6",NA
28915,"IGKV3-7","IGKV37|L10|L10a|Vh",NA
28916,"IGKV2-40","IGKV240|O11|O11a",NA
28917,"IGKV2-38","IGKV238|O13",NA
28918,"IGKV2-36","IGKV236|O15",NA
28919,"IGKV2-30","A17|IGKV230",NA
28920,"IGKV2-29","A18|A18b|IGKV|IGKV229|IGVK-A18",NA
28921,"IGKV2-28","A19|IGKV228",NA
28922,"IGKV2-26","A21|IGKV226",NA
28923,"IGKV2-24","A23|IGKV224",NA
28924,"IGKV2-23","A24|IGKV223",NA
28925,"IGKV2-19","A28|IGKV219",NA
28926,"IGKV2-18","A29|IGKV218",NA
28927,"IGKV2-14","IGKV214|L3",NA
28928,"IGKV2-10","IGKV210|L7",NA
28929,"IGKV2-4","IGKV24|L13",NA
28930,"IGKV1-39","IGKV139|O12|O12a",NA
28931,"IGKV1-37","IGKV137|O14",NA
28932,"IGKV1-35","IGKV135|O16",NA
28933,"IGKV1-33","IGKV133|O18",NA
28934,"IGKV1-32","A15|A15a|IGKV132",NA
28935,"IGKV1-27","A20|IGKV127",NA
28936,"IGKV1-22","A25|IGKV122",NA
28937,"IGKV1-17","A30|IGKV117",NA
28938,"IGKV1-16","IGKV116|L1",NA
28939,"IGKV1-13","IGKV113|L18",NA
28940,"IGKV1-12","IGKV112|L19",NA
28941,"IGKV1-9","IGKV19|L8",NA
28942,"IGKV1-8","IGKV18|L9",NA
28943,"IGKV1-6","IGKV16|L11",NA
28946,"IGKJ5","J5",NA
28947,"IGKJ4","J4",NA
28948,"IGKJ3","J3",NA
28949,"IGKJ2","J2",NA
28950,"IGKJ1","J1",NA
28951,"TRIB2","C5FW|GS3955|TRB2",4409
28952,"CCDC22","CXorf37|JM1",2336
28954,"REM1","GD:REM|GES",1675
28955,"DEXI","MYLE",1503
28956,"LAMTOR2","ENDAP|HSPC003|MAPBPIP|MAPKSP1AP|ROBLD3|Ragulator2|p14",685
28957,"MRPS28","HSPC007|MRP-S28|MRP-S35|MRPS35",710
28958,"COA3","CCDC56|HSPC009|MITRAC12",810
28959,"TMEM176B","LR8|MS4B2",1681
28960,"DCPS","ARS|DCS1|HINT-5|HINT5|HSL1|HSPC015",1489
28962,"OSTM1","GIPN|GL|HSPC019|OPTB5",4473
28964,"GIT1",NA,3781
28965,"SLC27A6","ACSVL2|FACVL2|FATP6|VLCS-H1",2851
28966,"SNX24","PRO1284|SBBI31",2144
28968,"SLC6A16","NT5|NTT5",2945
28969,"BZW2","HSPC028|MST017|MSTP017",1885
28970,"C11orf54","PTD012|PTOD012",2736
28971,"AAMDC","C11orf67|CK067|PTD015",508
28972,"SPCS1","HSPC033|SPC1|SPC12|YJR010C-A",1088
28973,"MRPS18B","C6orf14|HSPC183|HumanS18a|MRP-S18-2|MRPS18-2|PTD017|S18amt",10560
28974,"C19orf53","HSPC023|LYDG10",912
28976,"ACAD9","NPD002",2769
28977,"MRPL42","HSPC204|L31MT|L42MT|MRP-L31|MRP-L42|MRP-S32|MRPL31|MRPS32|PTD007|RPML31|S32MT",3254
28978,"TMEM14A","C6orf73|PTD011",1019
28981,"IFT81","CDV-1|CDV-1R|CDV1|CDV1R|DV1",3743
28982,"FLVCR1","AXPC1|FLVCR|MFSD7B|PCA|PCARP",5949
28983,"TMPRSS11E","DESC1|TMPRSS11E2",4292
28984,"RGCC","C13orf15|RGC-32|RGC32|bA157L14.2",1113
28985,"MCTS1","MCT-1|MCT1",9969
28986,"MAGEH1","APR-1|APR1|MAGEH",1481
28987,"NOB1","ART-4|MST158|MSTP158|NOB1P|PSMD8BP1",1784
28988,"DBNL","ABP1|HIP-55|HIP55|SH3P7",2232
28989,"NTMT1","AD-003|C9orf32|HOMT1A|METTL11A|NRMT|NTM1A",2070
28990,"ASTE1","HT001",2861
28991,"COMMD5","HCARG|HT002",1782
28992,"MACROD1","LRP16",1268
28994,"PRO0471",NA,NA
28996,"HIPK2","PRO0593",15240
28997,"PRO0611",NA,NA
28998,"MRPL13","L13|L13A|L13mt|RPL13|RPML13",1117
28999,"KLF15","KKLF",2528
29013,"PRO1596",NA,NA
29015,"SLC43A3","EEG1|FOAP-13|PRO1659|SEEEG-1",2951
29018,"FOXN3-AS2","PRO1768",1262
29028,"ATAD2","ANCCA|CT137|PRO2000",5592
29034,"CPS1-IT1","CPS1-IT|CPS1IT|CPS1IT1|PRO0132",2306
29035,"C16orf72","PRO0149",3983
29053,"PRO0628",NA,NA
29057,"FAM156A","PRO0659|TMEM29",4667
29058,"TMEM230","C20orf30|HSPC274|dJ1116H23.2.1",1800
29062,"WDR91","HSPC049",4634
29063,"ZCCHC4","HSPC052|ZGRF4",2810
29065,"ASAP1-IT1","ASAP1-IT|ASAP1IT|ASAP1IT1|DDEF1IT1|HSPC054|NCRNA00050",1180
29066,"ZC3H7A","HSPC055|ZC3H7|ZC3HDC7",3839
29068,"ZBTB44","BTBD15|HSPC063|ZNF851",9563
29070,"CCDC113","HSPC065",5275
29071,"C1GALT1C1","C1GALT2|C38H2-L1|COSMC|HSPC067|MST143|TNPS",1907
29072,"SETD2","HBP231|HIF-1|HIP-1|HSPC069|HYPB|KMT3A|SET2|p231HBP",8454
29074,"MRPL18","HSPC071|L18mt|MRP-L18",981
29075,"LINC00652","HSPC072",1803
29078,"NDUFAF4","C6orf66|HRPAP20|HSPC125|My013|bA22L21.1",2414
29079,"MED4","ARC36|DRIP36|HSPC126|TRAP36|VDRIP",2294
29080,"CCDC59","BR22|HSPC128|TAP26",1749
29081,"METTL5","HSPC133",1034
29082,"CHMP4A","C14orf123|CHMP4|CHMP4B|HSPC134|SHAX2|SNF7|SNF7-1|VPS32-1|VPS32A",1362
29083,"GTPBP8","HSPC135",1363
29085,"PHPT1","CGI-202|HEL-S-132P|HSPC141|PHP14",1621
29086,"BABAM1","C19orf62|HSPC142|MERIT40|NBA1",1507
29087,"THYN1","HSPC144|MDS012|MY105|THY28|THY28KD",1328
29088,"MRPL15","HSPC145|L15mt|MRP-L15|MRP-L7|RPML7",1754
29089,"UBE2T","FANCT|HSPC150|PIG50",919
29090,"TIMM21","C18orf55|HSPC154|TIM21",1540
29091,"STXBP6","HSPC156|amisyn",4975
29092,"LINC00339","HSPC157|NCRNA00339",1392
29093,"MRPL22","HSPC158|L22mt|MRP-L22|MRP-L25|RPML25",3180
29094,"LGALSL","GRP|HSPC159",3832
29095,"ORMDL2","HSPC160|MST095|MSTP095|adoplin-2",1338
29097,"CNIH4","CNIH-4|HSPC163",2383
29098,"RANGRF","HSPC165|HSPC236|MOG1|RANGNRF",1169
29099,"COMMD9","HSPC166",3006
29100,"TMEM208","HSPC171",800
29101,"SSU72","HSPC182|PNAS-120",1308
29102,"DROSHA","ETOHI2|HSA242976|RANSE3L|RN3|RNASE3L|RNASEN",5533
29103,"DNAJC15","DNAJD1|HSD18|MCJ",2782
29104,"N6AMT1","C21orf127|HEMK2|MTQ2|N6AMT|PRED28|m.HsaHemK2P",1550
29105,"CFAP20","C16orf80|EVORF|GTL3|fSAP23",1297
29106,"SCG3","SGIII",3322
29107,"NXT1","MTR2|P15",1119
29108,"PYCARD","ASC|CARD5|TMS|TMS-1|TMS1",776
29109,"FHOD1","FHOS",3876
29110,"TBK1","NAK|T2K",3108
29113,"C6orf15","STG",6828
29114,"TAGLN3","NP22|NP24|NP25",1581
29115,"SAP30BP","HCNGP|HTRG|HTRP",2839
29116,"MYLIP","IDOL|MIR",3078
29117,"BRD7","BP75|CELTIX1|NAG4",2329
29118,"DDX25","GRTH",1846
29119,"CTNNA3","ARVD13|VR22",12440
29121,"CLEC2D","CLAX|LLT1|OCIL",5447
29122,"PRSS50","CT20|TSP50",1353
29123,"ANKRD11","ANCO-1|ANCO1|LZ16|T13",10224
29124,"LGALS13","GAL13|PLAC8|PP13",599
29125,"C11orf21",NA,2267
29126,"CD274","B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1",3693
29127,"RACGAP1","CYK4|HsCYK-4|ID-GAP|MgcRacGAP",3479
29128,"UHRF1","ICBP90|Np95|RNF106|hNP95|hUHRF1|huNp95",5216
29760,"BLNK","AGM4|BASH|BLNK-S|LY57|SLP-65|SLP65|bca",1845
29761,"USP25","USP21",5369
29763,"PACSIN3","SDPIII",2150
29764,"DDU",NA,NA
29765,"TMOD4","SK-TMOD",1332
29766,"TMOD3","UTMOD",4676
29767,"TMOD2","N-TMOD|NTMOD",9194
29768,"SDHDP6",NA,NA
29769,"SDHDP5",NA,NA
29770,"SDHDP4",NA,NA
29771,"SDHDP3",NA,NA
29774,"POM121L9P","DKFZP434P211|UNQ2565",5231
29775,"CARD10","BIMP1|CARMA3",3919
29777,"ABT1","hABT1",2266
29778,"MAP2K1P1",NA,NA
29779,"DFNA33",NA,NA
29780,"PARVB","CGI-56",2189
29781,"NCAPH2","CAPH2",3810
29785,"CYP2S1","CYPIIS1",2633
29789,"OLA1","DOC45|GBP45|GTBP9|GTPBP9|PTD004",4367
29796,"UQCR10","HSPC051|HSPC119|HSPC151|QCR9|UCCR7.2|UCRC",977
29797,"POM121L8P","DKFZp434K191",7719
29798,"C2orf27A","C2orf27|C2orf27B",1223
29799,"YPEL1","FKSG3",4725
29800,"ZDHHC1","C16orf1|HSU90653|ZNF377",2020
29801,"ZDHHC8","DHHC8|ZDHHCL1|ZNF378",5023
29802,"VPREB3","8HS20|N27C7-2",587
29803,"REPIN1","AP4|RIP60|ZNF464|Zfp464",3355
29841,"GRHL1","LBP32|MGR|NH32|TFCP2L2",3621
29842,"TFCP2L1","CRTR1|LBP-9|LBP9",9301
29843,"SENP1","SuPr-2",5439
29844,"TFPT","FB1|INO80F|amida",1211
29850,"TRPM5","LTRPC5|MTR1",3952
29851,"ICOS","AILIM|CD278|CVID1",2648
29855,"UBN1","VT|VT4",6326
29880,"ALG5","bA421P11.2",1223
29881,"NPC1L1","NPC11L1",5271
29882,"ANAPC2","APC2",2713
29883,"CNOT7","CAF1|Caf1a|hCAF-1",3567
29886,"SNX8","Mvp1",4749
29887,"SNX10","OPTB8",3024
29888,"STRN4","ZIN|zinedin",3228
29889,"GNL2","HUMAUANTIG|NGP1|Ngp-1|Nog2|Nug2",2418
29890,"RBM15B","HUMAGCGB|OTT3",6639
29893,"PSMC3IP","GT198|HOP2|HUMGT198A|ODG3|TBPIP",1988
29894,"CPSF1","CPSF160|HSU37012|P/cl.18",4532
29895,"MYLPF","HUMMLC2B|MRLC2|MYL11",662
29896,"TRA2A","AWMS1|HSU53209",2244
29899,"GPSM2","CMCS|DFNB82|LGN|PINS",3048
29901,"SAC3D1","HSU79266|SHD1",1569
29902,"FAM216A","C12orf24|HSU79274",1528
29903,"CCDC106","HSU79303|ZNF581",1998
29904,"EEF2K","HSU93850|eEF-2K",7430
29906,"ST8SIA5","SIAT8-E|SIAT8E|ST8SiaV",2832
29907,"SNX15","HSAF001435",1947
29909,"GPR171","H963",1798
29911,"HOOK2","HK2",2633
29914,"UBIAD1","SCCD|TERE1",3656
29915,"HCFC2","HCF-2|HCF2",5750
29916,"SNX11",NA,2410
29919,"C18orf8","HsT2591|MIC1|Mic-1",2246
29920,"PYCR2","HLD10|P5CR2",1778
29922,"NME7","CFAP67|MN23H7|NDK 7|NDK7|nm23-H7",1715
29923,"HILPDA","C7orf68|HIG-2|HIG2",1414
29924,"EPN1",NA,3276
29925,"GMPPB","MDDGA14|MDDGB14|MDDGC14",1696
29926,"GMPPA","AAMR",1884
29927,"SEC61A1","HSEC61|SEC61|SEC61A",3648
29928,"TIMM22","TEX4|TIM22",1677
29929,"ALG6","CDG1C",3386
29930,"PCDHB1","PCDH-BETA1",2588
29931,"LINC00312","ERR-10|ERR10|LMCD1DN|LOH3CR2A|NAG-7|NAG7|NCRNA00312",2888
29933,"GPR132","G2A",3875
29934,"SNX12",NA,2555
29935,"RPA4","HSU24186",1545
29937,"NENF","CIR2|SCIRP10|SPUF",953
29940,"DSE","DSEP|DSEPI|EDSMC2|SART-2|SART2",4187
29941,"PKN3","UTDP4-1",3399
29942,"PURG","PURG-A|PURG-B",3773
29943,"PADI1","HPAD10|PAD1|PDI|PDI1",3863
29944,"PNMA3","MA3|MA5",3753
29945,"ANAPC4","APC4",2704
29946,"SERTAD3","RBT1",1682
29947,"DNMT3L",NA,1718
29948,"OSGIN1","BDGI|OKL38",1946
29949,"IL19","IL-10C|MDA1|NG.1|ZMDA1",1977
29950,"SERTAD1","SEI1|TRIP-Br1",1206
29951,"PDZRN4","LNX4|SAMCAP3L",4105
29952,"DPP7","DPP2|DPPII|QPP",1630
29953,"TRHDE","PAP-II|PGPEP2|TRH-DE",5571
29954,"POMT2","LGMD2N|MDDGA2|MDDGB2|MDDGC2",4895
29956,"CERS2","L3|LASS2|SP260|TMSG1",2555
29957,"SLC25A24","APC1|SCAMC-1",3910
29958,"DMGDH","DMGDHD|ME2GLYDH",4205
29959,"NRBP1","BCON3|MADM|MUDPNP|NRBP",2217
29960,"FTSJ2","FJH1|HEL97|MRM2|RRMJ2",1604
29964,"PRICKLE4","C6orf49|OBTP|OEBT|TOMM6",1654
29965,"CDIP1","C16orf5|CDIP|I1|LITAFL",2894
29966,"STRN3","SG2NA",4240
29967,"LRP12","ST7",4156
29968,"PSAT1","EPIP|NLS2|PSA|PSAT|PSATD",2265
29969,"MDFIC","HIC",5525
29970,"SCHIP1","SCHIP-1",2993
29974,"A1CF","ACF|ACF64|ACF65|APOBEC1CF|ASP",9544
29978,"UBQLN2","ALS15|CHAP1|DSK2|HRIHFB2157|N4BP4|PLIC2",3419
29979,"UBQLN1","DA41|DSK2|PLIC-1|UBQN|XDRP1",4179
29980,"DONSON","B17|C21orf60",2532
29982,"NRBF2","COPR1|COPR2|NRBF-2",1905
29984,"RHOD","ARHD|RHOHP1|RHOM|Rho",1138
29985,"SLC39A3","ZIP-3|ZIP3",3950
29986,"SLC39A2","6A1|ETI-1|ZIP-2|ZIP2",1422
29988,"SLC2A8","GLUT8|GLUTX1",2179
29989,"OBP2B","LCN14|OBPIIb",1076
29990,"PILRB","FDFACT1|FDFACT2",1442
29991,"OBP2A","LCN13|OBP|OBP2C|OBPIIa|hOBPIIa",761
29992,"PILRA","FDF03",1323
29993,"PACSIN1","SDPI",4509
29994,"BAZ2B","WALp4",10763
29995,"LMCD1",NA,3166
29997,"GLTSCR2","PICT-1|PICT1",1535
29998,"GLTSCR1",NA,5754
29999,"FSCN3",NA,1898
30000,"TNPO2","IPO3|KPNB2B|TRN2",5480
30001,"ERO1A","ERO1-L|ERO1-L-alpha|ERO1-alpha|ERO1L|ERO1LA|Ero1alpha",5528
30008,"EFEMP2","ARCL1B|FBLN4|MBP1|UPH1",2079
30009,"TBX21","T-PET|T-bet|TBET|TBLYM",2578
30010,"NXPH1","NPH1|Nbla00697",2924
30011,"SH3KBP1","CD2BP3|CIN85|GIG10|HSB-1|HSB1|MIG18",5092
30012,"TLX3","HOX11L2|RNX",1496
30014,"SPANXA1","CT11.1|NAP-X|SPAN-X|SPAN-Xa|SPAN-Xb|SPANX|SPANX-A",840
30061,"SLC40A1","FPN1|HFE4|IREG1|MST079|MSTP079|MTP1|SLC11A3",3363
30062,"RAX","MCOP3|RX",3200
30811,"HUNK",NA,7396
30812,"SOX8",NA,3052
30813,"VSX1","CAASDS|KTCN|KTCN1|PPCD|PPCD1|PPD|RINX",3741
30814,"PLA2G2E","GIIE sPLA2|sPLA2-IIE",491
30815,"ST6GALNAC6","SIAT7-F|SIAT7F|ST6GALNACVI",2777
30816,"ERVW-1","ENV|ENVW|ERVWE1|HERV-7q|HERV-W-ENV|HERV7Q|HERVW|HERVWENV",NA
30817,"ADGRE2","CD312|EMR2",6488
30818,"KCNIP3","CSEN|DREAM|KCHIP3",3027
30819,"KCNIP2","KCHIP2",2771
30820,"KCNIP1","KCHIP1|VABP",2774
30827,"CXXC1","2410002I16Rik|5830420C16Rik|CFP1|CGBP|HsT2645|PCCX1|PHF18|SPP1|ZCGPC1|hCGBP",2981
30829,"IBD3",NA,NA
30832,"ZNF354C","KID3",2378
30833,"NT5C","DNT|DNT1|HEL74|P5N2|PN-I|PN-II|UMPH2|cdN|dNT-1",1042
30834,"ZNRD1","HTEX-6|HTEX6|Rpa12|TCTEX6|TEX6|ZR14|hZR14|tctex-6",6895
30835,"CD209","CDSIGN|CLEC4L|DC-SIGN|DC-SIGN1",4432
30836,"DNTTIP2","ERBP|FCF2|HSU15552|LPTS-RP2|TdIF2",2729
30837,"SOCS7","NAP4|NCKAP4",7988
30844,"EHD4","PAST4",2899
30845,"EHD3","PAST3",3912
30846,"EHD2","PAST2",3590
30847,"CECR9",NA,NA
30848,"CTAG2","CAMEL|CT2|CT6.2|CT6.2a|CT6.2b|ESO2|LAGE-1|LAGE2B",995
30849,"PIK3R4","VPS15|p150",5059
30850,"CDR2L","HUMPPA",3538
30851,"TAX1BP3","TIP-1",1387
30968,"STOML2","HSPC108|SLP-2",1441
43847,"KLK14","KLK-L6",1140
43849,"KLK12","KLK-L5|KLKL5",1080
49854,"ZBTB21","ZNF295",7482
49855,"SCAPER","MSTP063|ZNF291|Zfp291",5069
49856,"WRAP73","WDR8",1711
49860,"CRNN","C1orf10|DRC1|PDRC1|SEP53",1916
49861,"CLDN20",NA,1211
50484,"RRM2B","MTDPS8A|MTDPS8B|P53R2",5209
50485,"SMARCAL1","HARP|HHARP",3337
50486,"G0S2",NA,965
